,state,county,population,county_name,state_name
2772,48,499,43198.0,Wood County, Texas
2773,48,501,8316.0,Yoakum County, Texas
2774,48,503,18275.0,Young County, Texas
2775,48,505,14335.0,Zapata County, Texas
2776,48,507,12107.0,Zavala County, Texas
2777,49,001,6437.0,Beaver County, Utah
2778,49,003,51528.0,Box Elder County, Utah
2779,49,005,118824.0,Cache County, Utah
2780,49,007,20733.0,Carbon County, Utah
2781,49,009,751.0,Daggett County, Utah
2782,49,011,329292.0,Davis County, Utah
2783,49,013,20078.0,Duchesne County, Utah
2784,49,015,10570.0,Emery County, Utah
2785,49,017,5020.0,Garfield County, Utah
2786,49,019,9428.0,Grand County, Utah
2787,49,021,47751.0,Iron County, Utah
2788,49,023,10507.0,Juab County, Utah
2789,49,025,7216.0,Kane County, Utah
2790,49,027,12604.0,Millard County, Utah
2791,49,029,10645.0,Morgan County, Utah
2792,49,031,1859.0,Piute County, Utah
2793,49,033,2284.0,Rich County, Utah
2794,49,035,1092518.0,Salt Lake County, Utah
2795,49,037,15540.0,San Juan County, Utah
2796,49,039,28551.0,Sanpete County, Utah
2797,49,041,20913.0,Sevier County, Utah
2798,49,043,39009.0,Summit County, Utah
2799,49,045,61986.0,Tooele County, Utah
2800,49,047,36308.0,Uintah County, Utah
2801,49,049,564177.0,Utah County, Utah
2802,49,051,27895.0,Wasatch County, Utah
2803,49,053,151959.0,Washington County, Utah
2804,49,055,2716.0,Wayne County, Utah
2805,49,057,241328.0,Weber County, Utah
2806,50,001,36926.0,Addison County, Vermont
2807,50,003,36503.0,Bennington County, Vermont
2808,50,005,30859.0,Caledonia County, Vermont
2809,50,007,160510.0,Chittenden County, Vermont
2810,50,009,6173.0,Essex County, Vermont
2811,50,011,48625.0,Franklin County, Vermont
2812,50,013,6945.0,Grand Isle County, Vermont
2813,50,015,25136.0,Lamoille County, Vermont
2814,50,017,28897.0,Orange County, Vermont
2815,50,019,27076.0,Orleans County, Vermont
2816,50,021,60133.0,Rutland County, Vermont
2817,50,023,58963.0,Washington County, Vermont
2818,50,025,43609.0,Windham County, Vermont
2819,50,027,55894.0,Windsor County, Vermont
2820,51,153,443630.0,Prince William County, Virginia
2821,51,155,34417.0,Pulaski County, Virginia
2822,51,157,7416.0,Rappahannock County, Virginia
2823,51,159,8868.0,Richmond County, Virginia
2824,51,161,93655.0,Roanoke County, Virginia
2825,51,163,22450.0,Rockbridge County, Virginia
2826,51,165,78427.0,Rockingham County, Virginia
2827,51,167,27973.0,Russell County, Virginia
2828,51,169,22378.0,Scott County, Virginia
2829,51,171,42857.0,Shenandoah County, Virginia
2830,51,173,31513.0,Smyth County, Virginia
2831,51,175,18291.0,Southampton County, Virginia
2832,51,177,129181.0,Spotsylvania County, Virginia
2833,51,179,139548.0,Stafford County, Virginia
2834,51,181,6731.0,Surry County, Virginia
2835,51,183,11733.0,Sussex County, Virginia
2836,51,185,43367.0,Tazewell County, Virginia
2837,51,187,38807.0,Warren County, Virginia
2838,51,191,54562.0,Washington County, Virginia
2839,51,193,17528.0,Westmoreland County, Virginia
2840,51,195,40074.0,Wise County, Virginia
2841,51,197,29171.0,Wythe County, Virginia
2842,51,199,66919.0,York County, Virginia
2843,51,510,151473.0,Alexandria city, Virginia
2844,51,520,17340.0,Bristol city, Virginia
2845,51,530,6610.0,Buena Vista city, Virginia
2846,51,540,45538.0,Charlottesville city, Virginia
2847,51,550,233194.0,Chesapeake city, Virginia
2848,51,570,17554.0,Colonial Heights city, Virginia
2849,51,580,5650.0,Covington city, Virginia
2850,51,590,42360.0,Danville city, Virginia
2851,51,595,5565.0,Emporia city, Virginia
2852,51,600,23620.0,Fairfax city, Virginia
2853,51,610,13597.0,Falls Church city, Virginia
2854,51,620,8413.0,Franklin city, Virginia
2855,51,630,27853.0,Fredericksburg city, Virginia
2856,51,640,6858.0,Galax city, Virginia
2857,51,650,136789.0,Hampton city, Virginia
2858,51,660,51979.0,Harrisonburg city, Virginia
2859,51,670,22332.0,Hopewell city, Virginia
2860,51,678,7036.0,Lexington city, Virginia
2861,51,680,78755.0,Lynchburg city, Virginia
2862,51,683,41149.0,Manassas city, Virginia
2863,51,685,15827.0,Manassas Park city, Virginia
2864,51,690,13551.0,Martinsville city, Virginia
2865,51,700,181606.0,Newport News city, Virginia
2866,51,710,245724.0,Norfolk city, Virginia
2867,51,720,3978.0,Norton city, Virginia
2868,51,730,31997.0,Petersburg city, Virginia
2869,51,735,12068.0,Poquoson city, Virginia
2870,51,740,96071.0,Portsmouth city, Virginia
2871,51,750,17186.0,Radford city, Virginia
2872,51,760,216773.0,Richmond city, Virginia
2873,51,770,99329.0,Roanoke city, Virginia
2874,51,775,25290.0,Salem city, Virginia
2875,51,790,24234.0,Staunton city, Virginia
2876,51,800,87061.0,Suffolk city, Virginia
2877,51,810,449733.0,Virginia Beach city, Virginia
2878,51,820,21366.0,Waynesboro city, Virginia
2879,51,830,14988.0,Williamsburg city, Virginia
2880,51,840,27349.0,Winchester city, Virginia
2881,51,001,33060.0,Accomack County, Virginia
2882,51,003,104287.0,Albemarle County, Virginia
2883,51,005,15919.0,Alleghany County, Virginia
2884,51,007,12793.0,Amelia County, Virginia
2885,51,009,31999.0,Amherst County, Virginia
2886,51,011,15314.0,Appomattox County, Virginia
2887,51,013,226092.0,Arlington County, Virginia
2888,51,015,74330.0,Augusta County, Virginia
2889,51,017,4558.0,Bath County, Virginia
2890,51,019,76933.0,Bedford County, Virginia
2891,51,021,6612.0,Bland County, Virginia
2892,51,023,33192.0,Botetourt County, Virginia
2893,51,025,16573.0,Brunswick County, Virginia
2894,51,027,23158.0,Buchanan County, Virginia
2895,51,029,17030.0,Buckingham County, Virginia
2896,51,031,55061.0,Campbell County, Virginia
2897,51,033,29640.0,Caroline County, Virginia
2898,51,035,29733.0,Carroll County, Virginia
2899,51,036,7086.0,Charles City County, Virginia
2900,51,037,12232.0,Charlotte County, Virginia
2901,51,041,331839.0,Chesterfield County, Virginia
2902,51,043,14307.0,Clarke County, Virginia
2903,51,045,5195.0,Craig County, Virginia
2904,51,047,48952.0,Culpeper County, Virginia
2905,51,049,9769.0,Cumberland County, Virginia
2906,51,051,15304.0,Dickenson County, Virginia
2907,51,053,28155.0,Dinwiddie County, Virginia
2908,51,057,11130.0,Essex County, Virginia
2909,51,059,1132887.0,Fairfax County, Virginia
2910,51,061,68025.0,Fauquier County, Virginia
2911,51,063,15587.0,Floyd County, Virginia
2912,51,065,26046.0,Fluvanna County, Virginia
2913,51,067,56230.0,Franklin County, Virginia
2914,51,069,82321.0,Frederick County, Virginia
2915,51,071,16871.0,Giles County, Virginia
2916,51,073,37021.0,Gloucester County, Virginia
2917,51,075,21979.0,Goochland County, Virginia
2918,51,077,15180.0,Grayson County, Virginia
2919,51,079,19085.0,Greene County, Virginia
2920,51,081,11698.0,Greensville County, Virginia
2921,51,083,35305.0,Halifax County, Virginia
2922,51,085,102199.0,Hanover County, Virginia
2923,51,087,321921.0,Henrico County, Virginia
2924,51,089,52209.0,Henry County, Virginia
2925,51,091,2230.0,Highland County, Virginia
2926,51,093,36027.0,Isle of Wight County, Virginia
2927,51,095,71900.0,James City County, Virginia
2928,51,097,7140.0,King and Queen County, Virginia
2929,51,099,25260.0,King George County, Virginia
2930,51,101,16156.0,King William County, Virginia
2931,51,103,11055.0,Lancaster County, Virginia
2932,51,105,24911.0,Lee County, Virginia
2933,51,107,362435.0,Loudoun County, Virginia
2934,51,109,34350.0,Louisa County, Virginia
2935,51,111,12450.0,Lunenburg County, Virginia
2936,51,113,13122.0,Madison County, Virginia
2937,51,115,8848.0,Mathews County, Virginia
2938,51,117,31209.0,Mecklenburg County, Virginia
2939,51,119,10728.0,Middlesex County, Virginia
2940,51,121,97227.0,Montgomery County, Virginia
2941,51,125,14831.0,Nelson County, Virginia
2942,51,127,20051.0,New Kent County, Virginia
2943,51,131,12118.0,Northampton County, Virginia
2944,51,133,12272.0,Northumberland County, Virginia
2945,51,135,15641.0,Nottoway County, Virginia
2946,51,137,34873.0,Orange County, Virginia
2947,51,139,23759.0,Page County, Virginia
2948,51,141,18180.0,Patrick County, Virginia
2949,51,143,62392.0,Pittsylvania County, Virginia
2950,51,145,28286.0,Powhatan County, Virginia
2951,51,147,23077.0,Prince Edward County, Virginia
2952,51,149,37664.0,Prince George County, Virginia
2953,53,001,19100.0,Adams County, Washington
2954,53,003,22113.0,Asotin County, Washington
2955,53,005,187519.0,Benton County, Washington
2956,53,007,74761.0,Chelan County, Washington
2957,53,009,72969.0,Clallam County, Washington
2958,53,011,450893.0,Clark County, Washington
2959,53,013,3971.0,Columbia County, Washington
2960,53,015,102854.0,Cowlitz County, Washington
2961,53,017,40101.0,Douglas County, Washington
2962,53,019,7639.0,Ferry County, Washington
2963,53,021,87810.0,Franklin County, Washington
2964,53,023,2231.0,Garfield County, Washington
2965,53,025,92530.0,Grant County, Washington
2966,53,027,71233.0,Grays Harbor County, Washington
2967,53,029,80113.0,Island County, Washington
2968,53,031,30333.0,Jefferson County, Washington
2969,53,033,2079550.0,King County, Washington
2970,53,035,257488.0,Kitsap County, Washington
2971,53,037,42785.0,Kittitas County, Washington
2972,53,039,20930.0,Klickitat County, Washington
2973,53,041,75724.0,Lewis County, Washington
2974,53,043,10326.0,Lincoln County, Washington
2975,53,045,61060.0,Mason County, Washington
2976,53,047,41299.0,Okanogan County, Washington
2977,53,049,20743.0,Pacific County, Washington
2978,53,051,13001.0,Pend Oreille County, Washington
2979,53,053,832896.0,Pierce County, Washington
2980,53,055,16056.0,San Juan County, Washington
2981,53,057,120475.0,Skagit County, Washington
2982,53,059,11316.0,Skamania County, Washington
2983,53,061,758649.0,Snohomish County, Washington
2984,53,063,485859.0,Spokane County, Washington
2985,53,065,43744.0,Stevens County, Washington
2986,53,067,266311.0,Thurston County, Washington
2987,53,069,4051.0,Wahkiakum County, Washington
2988,53,071,59809.0,Walla Walla County, Washington
2989,53,073,209729.0,Whatcom County, Washington
2990,53,075,47494.0,Whitman County, Washington
2991,53,077,247681.0,Yakima County, Washington
2992,54,001,16892.0,Barbour County, West Virginia
2993,54,003,110173.0,Berkeley County, West Virginia
2994,54,005,23645.0,Boone County, West Virginia
2995,54,007,14463.0,Braxton County, West Virginia
2996,54,009,23473.0,Brooke County, West Virginia
2997,54,011,96623.0,Cabell County, West Virginia
2998,54,013,7482.0,Calhoun County, West Virginia
2999,54,015,9033.0,Clay County, West Virginia
3000,54,017,8363.0,Doddridge County, West Virginia
3001,54,019,45192.0,Fayette County, West Virginia
3002,54,021,8497.0,Gilmer County, West Virginia
3003,54,023,11770.0,Grant County, West Virginia
3004,54,025,35580.0,Greenbrier County, West Virginia
3005,54,027,23455.0,Hampshire County, West Virginia
3006,54,029,30024.0,Hancock County, West Virginia
3007,54,031,13942.0,Hardy County, West Virginia
3008,54,033,68775.0,Harrison County, West Virginia
3009,54,035,29199.0,Jackson County, West Virginia
3010,54,037,55531.0,Jefferson County, West Virginia
3011,54,039,189636.0,Kanawha County, West Virginia
3012,54,041,16422.0,Lewis County, West Virginia
3013,54,043,21482.0,Lincoln County, West Virginia
3014,54,045,35166.0,Logan County, West Virginia
3015,54,047,20273.0,McDowell County, West Virginia
3016,54,049,56716.0,Marion County, West Virginia
3017,54,051,32296.0,Marshall County, West Virginia
3018,54,053,27060.0,Mason County, West Virginia
3019,54,055,61476.0,Mercer County, West Virginia
3020,54,057,27606.0,Mineral County, West Virginia
3021,54,059,25549.0,Mingo County, West Virginia
3022,54,061,102827.0,Monongalia County, West Virginia
3023,54,063,13496.0,Monroe County, West Virginia
3024,54,065,17514.0,Morgan County, West Virginia
3025,54,067,25743.0,Nicholas County, West Virginia
3026,54,069,43257.0,Ohio County, West Virginia
3027,54,071,7291.0,Pendleton County, West Virginia
3028,54,073,7612.0,Pleasants County, West Virginia
3029,54,075,8620.0,Pocahontas County, West Virginia
3030,54,077,33793.0,Preston County, West Virginia
3031,54,079,56743.0,Putnam County, West Virginia
3032,54,081,78051.0,Raleigh County, West Virginia
3033,54,083,29287.0,Randolph County, West Virginia
3034,54,085,10044.0,Ritchie County, West Virginia
3035,54,087,14513.0,Roane County, West Virginia
3036,54,089,13325.0,Summers County, West Virginia
3037,54,091,16949.0,Taylor County, West Virginia
3038,54,093,6922.0,Tucker County, West Virginia
3039,54,095,9000.0,Tyler County, West Virginia
3040,54,097,24632.0,Upshur County, West Virginia
3041,54,099,41237.0,Wayne County, West Virginia
3042,54,101,8820.0,Webster County, West Virginia
3043,54,103,15997.0,Wetzel County, West Virginia
3044,54,105,5826.0,Wirt County, West Virginia
3045,54,107,86262.0,Wood County, West Virginia
3046,54,109,22537.0,Wyoming County, West Virginia
3047,55,001,20294.0,Adams County, Wisconsin
3048,55,003,15936.0,Ashland County, Wisconsin
3049,55,005,45548.0,Barron County, Wisconsin
3050,55,007,14987.0,Bayfield County, Wisconsin
3051,55,009,256621.0,Brown County, Wisconsin
3052,55,011,13256.0,Buffalo County, Wisconsin
3053,55,013,15259.0,Burnett County, Wisconsin
3054,55,015,49653.0,Calumet County, Wisconsin
3055,55,017,63355.0,Chippewa County, Wisconsin
3056,55,019,34486.0,Clark County, Wisconsin
3057,55,021,56650.0,Columbia County, Wisconsin
3058,55,023,16415.0,Crawford County, Wisconsin
3059,55,025,516818.0,Dane County, Wisconsin
3060,55,027,88404.0,Dodge County, Wisconsin
3061,55,029,27669.0,Door County, Wisconsin
3062,55,031,43705.0,Douglas County, Wisconsin
3063,55,033,44348.0,Dunn County, Wisconsin
3064,55,035,101907.0,Eau Claire County, Wisconsin
3065,55,037,4474.0,Florence County, Wisconsin
3066,55,039,101968.0,Fond du Lac County, Wisconsin
3067,55,041,9108.0,Forest County, Wisconsin
3068,55,043,51723.0,Grant County, Wisconsin
3069,55,045,37050.0,Green County, Wisconsin
3070,55,047,18881.0,Green Lake County, Wisconsin
3071,55,049,23751.0,Iowa County, Wisconsin
3072,55,051,5850.0,Iron County, Wisconsin
3073,55,053,20566.0,Jackson County, Wisconsin
3074,55,055,84538.0,Jefferson County, Wisconsin
3075,55,057,26399.0,Juneau County, Wisconsin
3076,55,059,167896.0,Kenosha County, Wisconsin
3077,55,061,20459.0,Kewaunee County, Wisconsin
3078,55,063,117538.0,La Crosse County, Wisconsin
3079,55,065,16793.0,Lafayette County, Wisconsin
3080,55,067,19414.0,Langlade County, Wisconsin
3081,55,069,28171.0,Lincoln County, Wisconsin
3082,55,071,80178.0,Manitowoc County, Wisconsin
3083,55,073,135367.0,Marathon County, Wisconsin
3084,55,075,41090.0,Marinette County, Wisconsin
3085,55,077,15082.0,Marquette County, Wisconsin
3086,55,078,4457.0,Menominee County, Wisconsin
3087,55,079,955306.0,Milwaukee County, Wisconsin
3088,55,081,45365.0,Monroe County, Wisconsin
3089,55,083,37475.0,Oconto County, Wisconsin
3090,55,085,35604.0,Oneida County, Wisconsin
3091,55,087,181799.0,Outagamie County, Wisconsin
3092,55,089,87625.0,Ozaukee County, Wisconsin
3093,55,091,7349.0,Pepin County, Wisconsin
3094,55,093,40881.0,Pierce County, Wisconsin
3095,55,095,43483.0,Polk County, Wisconsin
3096,55,097,70551.0,Portage County, Wisconsin
3097,55,099,13707.0,Price County, Wisconsin
3098,55,101,194873.0,Racine County, Wisconsin
3099,55,103,17642.0,Richland County, Wisconsin
3100,55,105,160986.0,Rock County, Wisconsin
3101,55,107,14272.0,Rusk County, Wisconsin
3102,55,109,86726.0,St. Croix County, Wisconsin
3103,55,111,63317.0,Sauk County, Wisconsin
3104,55,113,16438.0,Sawyer County, Wisconsin
3105,55,115,41384.0,Shawano County, Wisconsin
3106,55,117,115269.0,Sheboygan County, Wisconsin
3107,55,119,20521.0,Taylor County, Wisconsin
3108,55,121,29521.0,Trempealeau County, Wisconsin
3109,55,123,30442.0,Vernon County, Wisconsin
3110,55,125,21373.0,Vilas County, Wisconsin
3111,55,127,103021.0,Walworth County, Wisconsin
3112,55,129,15685.0,Washburn County, Wisconsin
3113,55,131,133422.0,Washington County, Wisconsin
3114,55,133,395377.0,Waukesha County, Wisconsin
3115,55,135,51974.0,Waupaca County, Wisconsin
3116,55,137,24238.0,Waushara County, Wisconsin
3117,55,139,169487.0,Winnebago County, Wisconsin
3118,55,141,73621.0,Wood County, Wisconsin
3119,56,001,37836.0,Albany County, Wyoming
3120,56,003,11931.0,Big Horn County, Wyoming
3121,56,005,48473.0,Campbell County, Wyoming
3122,56,007,15696.0,Carbon County, Wyoming
3123,56,009,14223.0,Converse County, Wyoming
3124,56,011,7284.0,Crook County, Wyoming
3125,56,013,40683.0,Fremont County, Wyoming
3126,56,015,13546.0,Goshen County, Wyoming
3127,56,017,4781.0,Hot Springs County, Wyoming
3128,56,019,8572.0,Johnson County, Wyoming
3129,56,021,96459.0,Laramie County, Wyoming
3130,56,023,18543.0,Lincoln County, Wyoming
3131,56,025,80871.0,Natrona County, Wyoming
3132,56,027,2498.0,Niobrara County, Wyoming
3133,56,029,29083.0,Park County, Wyoming
3134,56,031,8740.0,Platte County, Wyoming
3135,56,033,29924.0,Sheridan County, Wyoming
3136,56,035,10032.0,Sublette County, Wyoming
3137,56,037,44812.0,Sweetwater County, Wyoming
3138,56,039,22623.0,Teton County, Wyoming
3139,56,041,20893.0,Uinta County, Wyoming
3140,56,043,8351.0,Washakie County, Wyoming
3141,56,045,7175.0,Weston County, Wyoming
